2019-4-26 23:49:16,-34.57,-58.45,20.50,454,8,27.61,48.53
2019-4-26 23:49:17,-34.57,-58.45,20.60,434,5,27.54,48.53
2019-4-26 23:49:18,-34.57,-58.45,20.80,443,6,27.63,48.43
2019-4-26 23:49:19,-34.57,-58.45,20.90,447,7,27.68,48.41
2019-4-26 23:49:20,-34.57,-58.45,21.10,443,6,27.63,48.43
2019-4-26 23:49:21,-34.57,-58.45,21.20,443,6,27.60,48.43
2019-4-26 23:49:21,-34.57,-58.45,21.20,439,5,27.58,48.33
2019-4-26 23:49:21,-34.57,-58.45,21.20,423,3,27.63,48.43
2019-4-26 23:49:21,-34.57,-58.45,21.20,443,6,27.45,48.33
2019-4-26 23:49:21,-34.57,-58.45,21.20,405,0,27.53,48.33
2019-4-26 23:49:21,-34.57,-58.45,21.20,462,9,27.63,48.43
2019-4-26 23:49:21,-34.57,-58.45,21.20,443,6,27.58,48.43
2019-4-26 23:49:21,-34.57,-58.45,21.20,447,7,27.52,48.43
2019-4-26 23:49:21,-34.57,-58.45,21.20,409,1,27.40,48.43
2019-4-26 23:49:31,-34.57,-58.45,21.20,418,2,27.49,48.33
